# Running gravitational simulaition with N = 9 bodies
#  m_1 = 1.9885e+30  m_2 = 3.28471e+23  m_3 = 4.86734e+24  m_4 = 5.9722e+24  m_5 = 5.9722e+23  m_6 = 1.89916e+27  m_7 = 5.67359e+26  m_8 = 8.36108e+25  m_9 = 1.01527e+26
# t  x_1  y_1  x_2  y_2  x_3  y_3  x_4  y_4  x_5  y_5  x_6  y_6  x_7  y_7  x_8  y_8  x_9  y_9
 8.20500e+00 -3.34744e-03  8.46027e-03 -4.03416e-01 -5.20810e-02  4.57418e-01  4.99867e-01  9.73950e-01 -1.71738e-01  1.16762e+00  8.43806e-01  1.16451e+00 -5.09339e+00  6.97294e+00 -6.61019e+00 -1.56948e+01 -1.10584e+01  1.76533e+01 -2.43976e+01 
 8.20600e+00 -3.35047e-03  8.45924e-03 -4.01692e-01 -6.18195e-02  4.51962e-01  5.05266e-01  9.75036e-01 -1.65529e-01  1.16463e+00  8.48161e-01  1.16718e+00 -5.09277e+00  6.97435e+00 -6.60873e+00 -1.56940e+01 -1.10596e+01  1.76542e+01 -2.43969e+01 
 8.20700e+00 -3.35349e-03  8.45821e-03 -3.99730e-01 -7.15162e-02  4.46447e-01  5.10602e-01  9.76083e-01 -1.59312e-01  1.16163e+00  8.52504e-01  1.16985e+00 -5.09214e+00  6.97575e+00 -6.60727e+00 -1.56931e+01 -1.10608e+01  1.76552e+01 -2.43962e+01 
 8.20800e+00 -3.35651e-03  8.45718e-03 -3.97532e-01 -8.11650e-02  4.40875e-01  5.15873e-01  9.77091e-01 -1.53089e-01  1.15861e+00  8.56836e-01  1.17252e+00 -5.09152e+00  6.97716e+00 -6.60582e+00 -1.56923e+01 -1.10619e+01  1.76561e+01 -2.43956e+01 
 8.20900e+00 -3.35953e-03  8.45615e-03 -3.95099e-01 -9.07604e-02  4.35245e-01  5.21078e-01  9.78059e-01 -1.46859e-01  1.15557e+00  8.61157e-01  1.17519e+00 -5.09089e+00  6.97857e+00 -6.60436e+00 -1.56915e+01 -1.10631e+01  1.76570e+01 -2.43949e+01 
 8.21000e+00 -3.36256e-03  8.45511e-03 -3.92431e-01 -1.00296e-01  4.29559e-01  5.26218e-01  9.78987e-01 -1.40623e-01  1.15252e+00  8.65466e-01  1.17786e+00 -5.09026e+00  6.97997e+00 -6.60290e+00 -1.56906e+01 -1.10643e+01  1.76580e+01 -2.43942e+01 
 8.21100e+00 -3.36558e-03  8.45408e-03 -3.89530e-01 -1.09767e-01  4.23817e-01  5.31291e-01  9.79876e-01 -1.34381e-01  1.14945e+00  8.69764e-01  1.18052e+00 -5.08962e+00  6.98138e+00 -6.60144e+00 -1.56898e+01 -1.10654e+01  1.76589e+01 -2.43936e+01 
 8.21200e+00 -3.36860e-03  8.45304e-03 -3.86397e-01 -1.19167e-01  4.18020e-01  5.36297e-01  9.80725e-01 -1.28133e-01  1.14637e+00  8.74051e-01  1.18319e+00 -5.08899e+00  6.98279e+00 -6.59999e+00 -1.56890e+01 -1.10666e+01  1.76598e+01 -2.43929e+01 
 8.21300e+00 -3.37161e-03  8.45200e-03 -3.83035e-01 -1.28491e-01  4.12170e-01  5.41235e-01  9.81535e-01 -1.21880e-01  1.14328e+00  8.78327e-01  1.18586e+00 -5.08836e+00  6.98419e+00 -6.59853e+00 -1.56882e+01 -1.10678e+01  1.76607e+01 -2.43922e+01 
 8.21400e+00 -3.37463e-03  8.45097e-03 -3.79445e-01 -1.37732e-01  4.06266e-01  5.46105e-01  9.82305e-01 -1.15621e-01  1.14017e+00  8.82590e-01  1.18853e+00 -5.08772e+00  6.98560e+00 -6.59707e+00 -1.56873e+01 -1.10690e+01  1.76617e+01 -2.43915e+01 
 8.21500e+00 -3.37765e-03  8.44993e-03 -3.75629e-01 -1.46885e-01  4.00310e-01  5.50907e-01  9.83035e-01 -1.09358e-01  1.13704e+00  8.86842e-01  1.19120e+00 -5.08708e+00  6.98700e+00 -6.59561e+00 -1.56865e+01 -1.10701e+01  1.76626e+01 -2.43909e+01 
 8.21600e+00 -3.38067e-03  8.44888e-03 -3.71588e-01 -1.55945e-01  3.94302e-01  5.55639e-01  9.83726e-01 -1.03089e-01  1.13390e+00  8.91083e-01  1.19386e+00 -5.08644e+00  6.98841e+00 -6.59415e+00 -1.56857e+01 -1.10713e+01  1.76635e+01 -2.43902e+01 
 8.21700e+00 -3.38369e-03  8.44784e-03 -3.67327e-01 -1.64906e-01  3.88244e-01  5.60301e-01  9.84377e-01 -9.68165e-02  1.13074e+00  8.95312e-01  1.19653e+00 -5.08580e+00  6.98981e+00 -6.59269e+00 -1.56849e+01 -1.10725e+01  1.76645e+01 -2.43895e+01 
 8.21800e+00 -3.38670e-03  8.44680e-03 -3.62846e-01 -1.73763e-01  3.82135e-01  5.64894e-01  9.84988e-01 -9.05395e-02  1.12757e+00  8.99529e-01  1.19920e+00 -5.08516e+00  6.99122e+00 -6.59123e+00 -1.56840e+01 -1.10737e+01  1.76654e+01 -2.43889e+01 
 8.21900e+00 -3.38972e-03  8.44575e-03 -3.58148e-01 -1.82509e-01  3.75978e-01  5.69415e-01  9.85559e-01 -8.42585e-02  1.12438e+00  9.03734e-01  1.20186e+00 -5.08452e+00  6.99262e+00 -6.58977e+00 -1.56832e+01 -1.10748e+01  1.76663e+01 -2.43882e+01 
 8.22000e+00 -3.39273e-03  8.44471e-03 -3.53236e-01 -1.91141e-01  3.69772e-01  5.73865e-01  9.86091e-01 -7.79737e-02  1.12118e+00  9.07928e-01  1.20453e+00 -5.08388e+00  6.99402e+00 -6.58831e+00 -1.56824e+01 -1.10760e+01  1.76672e+01 -2.43875e+01 
 8.22100e+00 -3.39575e-03  8.44366e-03 -3.48112e-01 -1.99651e-01  3.63519e-01  5.78243e-01  9.86582e-01 -7.16855e-02  1.11796e+00  9.12110e-01  1.20719e+00 -5.08323e+00  6.99543e+00 -6.58685e+00 -1.56815e+01 -1.10772e+01  1.76682e+01 -2.43869e+01 
 8.22200e+00 -3.39876e-03  8.44261e-03 -3.42780e-01 -2.08036e-01  3.57220e-01  5.82549e-01  9.87034e-01 -6.53940e-02  1.11473e+00  9.16279e-01  1.20986e+00 -5.08258e+00  6.99683e+00 -6.58539e+00 -1.56807e+01 -1.10784e+01  1.76691e+01 -2.43862e+01 
 8.22300e+00 -3.40177e-03  8.44156e-03 -3.37243e-01 -2.16290e-01  3.50875e-01  5.86782e-01  9.87446e-01 -5.90996e-02  1.11148e+00  9.20437e-01  1.21252e+00 -5.08193e+00  6.99823e+00 -6.58393e+00 -1.56799e+01 -1.10795e+01  1.76700e+01 -2.43855e+01 
 8.22400e+00 -3.40479e-03  8.44051e-03 -3.31503e-01 -2.24408e-01  3.44485e-01  5.90942e-01  9.87818e-01 -5.28024e-02  1.10822e+00  9.24583e-01  1.21519e+00 -5.08128e+00  6.99963e+00 -6.58247e+00 -1.56791e+01 -1.10807e+01  1.76710e+01 -2.43848e+01 
 8.22500e+00 -3.40780e-03  8.43945e-03 -3.25565e-01 -2.32384e-01  3.38051e-01  5.95028e-01  9.88150e-01 -4.65028e-02  1.10495e+00  9.28716e-01  1.21785e+00 -5.08063e+00  7.00104e+00 -6.58100e+00 -1.56782e+01 -1.10819e+01  1.76719e+01 -2.43842e+01 
 8.22600e+00 -3.41081e-03  8.43840e-03 -3.19431e-01 -2.40215e-01  3.31573e-01  5.99041e-01  9.88442e-01 -4.02010e-02  1.10166e+00  9.32837e-01  1.22051e+00 -5.07998e+00  7.00244e+00 -6.57954e+00 -1.56774e+01 -1.10831e+01  1.76728e+01 -2.43835e+01 
 8.22700e+00 -3.41382e-03  8.43734e-03 -3.13105e-01 -2.47895e-01  3.25054e-01  6.02978e-01  9.88693e-01 -3.38972e-02  1.09835e+00  9.36947e-01  1.22318e+00 -5.07933e+00  7.00384e+00 -6.57808e+00 -1.56766e+01 -1.10842e+01  1.76737e+01 -2.43828e+01 
 8.22800e+00 -3.41683e-03  8.43629e-03 -3.06592e-01 -2.55418e-01  3.18493e-01  6.06841e-01  9.88905e-01 -2.75917e-02  1.09503e+00  9.41044e-01  1.22584e+00 -5.07867e+00  7.00524e+00 -6.57662e+00 -1.56757e+01 -1.10854e+01  1.76747e+01 -2.43822e+01 
 8.22900e+00 -3.41984e-03  8.43523e-03 -2.99893e-01 -2.62782e-01  3.11892e-01  6.10629e-01  9.89077e-01 -2.12847e-02  1.09170e+00  9.45128e-01  1.22850e+00 -5.07801e+00  7.00664e+00 -6.57515e+00 -1.56749e+01 -1.10866e+01  1.76756e+01 -2.43815e+01 
 8.23000e+00 -3.42285e-03  8.43417e-03 -2.93015e-01 -2.69980e-01  3.05251e-01  6.14341e-01  9.89209e-01 -1.49766e-02  1.08835e+00  9.49200e-01  1.23117e+00 -5.07735e+00  7.00804e+00 -6.57369e+00 -1.56741e+01 -1.10877e+01  1.76765e+01 -2.43808e+01 
 8.23100e+00 -3.42586e-03  8.43311e-03 -2.85960e-01 -2.77009e-01  2.98572e-01  6.17977e-01  9.89301e-01 -8.66750e-03  1.08499e+00  9.53260e-01  1.23383e+00 -5.07669e+00  7.00944e+00 -6.57223e+00 -1.56733e+01 -1.10889e+01  1.76775e+01 -2.43801e+01 
 8.23200e+00 -3.42886e-03  8.43205e-03 -2.78733e-01 -2.83864e-01  2.91854e-01  6.21536e-01  9.89353e-01 -2.35773e-03  1.08161e+00  9.57308e-01  1.23649e+00 -5.07603e+00  7.01084e+00 -6.57076e+00 -1.56724e+01 -1.10901e+01  1.76784e+01 -2.43795e+01 
 8.23300e+00 -3.43187e-03  8.43098e-03 -2.71338e-01 -2.90540e-01  2.85100e-01  6.25018e-01  9.89365e-01  3.95248e-03  1.07822e+00  9.61343e-01  1.23915e+00 -5.07537e+00  7.01224e+00 -6.56930e+00 -1.56716e+01 -1.10913e+01  1.76793e+01 -2.43788e+01 
 8.23400e+00 -3.43488e-03  8.42992e-03 -2.63779e-01 -2.97035e-01  2.78309e-01  6.28424e-01  9.89337e-01  1.02629e-02  1.07481e+00  9.65365e-01  1.24181e+00 -5.07471e+00  7.01364e+00 -6.56783e+00 -1.56708e+01 -1.10924e+01  1.76802e+01 -2.43781e+01 
 8.23500e+00 -3.43788e-03  8.42885e-03 -2.56062e-01 -3.03342e-01  2.71483e-01  6.31752e-01  9.89268e-01  1.65732e-02  1.07139e+00  9.69375e-01  1.24447e+00 -5.07404e+00  7.01504e+00 -6.56637e+00 -1.56699e+01 -1.10936e+01  1.76812e+01 -2.43775e+01 
 8.23600e+00 -3.44089e-03  8.42779e-03 -2.48190e-01 -3.09459e-01  2.64623e-01  6.35002e-01  9.89160e-01  2.28832e-02  1.06796e+00  9.73372e-01  1.24713e+00 -5.07337e+00  7.01644e+00 -6.56490e+00 -1.56691e+01 -1.10948e+01  1.76821e+01 -2.43768e+01 
 8.23700e+00 -3.44389e-03  8.42672e-03 -2.40169e-01 -3.15382e-01  2.57729e-01  6.38174e-01  9.89011e-01  2.91926e-02  1.06451e+00  9.77356e-01  1.24979e+00 -5.07271e+00  7.01783e+00 -6.56344e+00 -1.56683e+01 -1.10960e+01  1.76830e+01 -2.43761e+01 
 8.23800e+00 -3.44690e-03  8.42565e-03 -2.32002e-01 -3.21107e-01  2.50803e-01  6.41267e-01  9.88823e-01  3.55011e-02  1.06105e+00  9.81328e-01  1.25245e+00 -5.07204e+00  7.01923e+00 -6.56197e+00 -1.56674e+01 -1.10971e+01  1.76840e+01 -2.43754e+01 
 8.23900e+00 -3.44990e-03  8.42458e-03 -2.23696e-01 -3.26630e-01  2.43846e-01  6.44282e-01  9.88594e-01  4.18086e-02  1.05757e+00  9.85286e-01  1.25511e+00 -5.07137e+00  7.02063e+00 -6.56051e+00 -1.56666e+01 -1.10983e+01  1.76849e+01 -2.43748e+01 
 8.24000e+00 -3.45290e-03  8.42351e-03 -2.15255e-01 -3.31948e-01  2.36857e-01  6.47218e-01  9.88326e-01  4.81147e-02  1.05408e+00  9.89232e-01  1.25777e+00 -5.07069e+00  7.02203e+00 -6.55904e+00 -1.56658e+01 -1.10995e+01  1.76858e+01 -2.43741e+01 
 8.24100e+00 -3.45591e-03  8.42243e-03 -2.06684e-01 -3.37057e-01  2.29839e-01  6.50074e-01  9.88017e-01  5.44192e-02  1.05058e+00  9.93165e-01  1.26043e+00 -5.07002e+00  7.02342e+00 -6.55757e+00 -1.56650e+01 -1.11006e+01  1.76867e+01 -2.43734e+01 
 8.24200e+00 -3.45891e-03  8.42136e-03 -1.97989e-01 -3.41955e-01  2.22791e-01  6.52851e-01  9.87669e-01  6.07219e-02  1.04706e+00  9.97085e-01  1.26309e+00 -5.06934e+00  7.02482e+00 -6.55611e+00 -1.56641e+01 -1.11018e+01  1.76877e+01 -2.43728e+01 
 8.24300e+00 -3.46191e-03  8.42028e-03 -1.89174e-01 -3.46638e-01  2.15716e-01  6.55548e-01  9.87280e-01  6.70224e-02  1.04353e+00  1.00099e+00  1.26575e+00 -5.06867e+00  7.02622e+00 -6.55464e+00 -1.56633e+01 -1.11030e+01  1.76886e+01 -2.43721e+01 
 8.24400e+00 -3.46491e-03  8.41921e-03 -1.80246e-01 -3.51102e-01  2.08614e-01  6.58164e-01  9.86851e-01  7.33206e-02  1.03998e+00  1.00489e+00  1.26840e+00 -5.06799e+00  7.02761e+00 -6.55317e+00 -1.56625e+01 -1.11042e+01  1.76895e+01 -2.43714e+01 
 8.24500e+00 -3.46791e-03  8.41813e-03 -1.71209e-01 -3.55347e-01  2.01485e-01  6.60701e-01  9.86383e-01  7.96162e-02  1.03643e+00  1.00877e+00  1.27106e+00 -5.06731e+00  7.02901e+00 -6.55170e+00 -1.56616e+01 -1.11053e+01  1.76904e+01 -2.43707e+01 
 8.24600e+00 -3.47091e-03  8.41705e-03 -1.62068e-01 -3.59367e-01  1.94331e-01  6.63157e-01  9.85874e-01  8.59088e-02  1.03285e+00  1.01264e+00  1.27372e+00 -5.06663e+00  7.03040e+00 -6.55024e+00 -1.56608e+01 -1.11065e+01  1.76914e+01 -2.43701e+01 
 8.24700e+00 -3.47391e-03  8.41597e-03 -1.52831e-01 -3.63162e-01  1.87153e-01  6.65532e-01  9.85325e-01  9.21984e-02  1.02927e+00  1.01649e+00  1.27637e+00 -5.06595e+00  7.03180e+00 -6.54877e+00 -1.56600e+01 -1.11077e+01  1.76923e+01 -2.43694e+01 
 8.24800e+00 -3.47690e-03  8.41489e-03 -1.43501e-01 -3.66728e-01  1.79951e-01  6.67826e-01  9.84737e-01  9.84845e-02  1.02567e+00  1.02033e+00  1.27903e+00 -5.06526e+00  7.03319e+00 -6.54730e+00 -1.56591e+01 -1.11088e+01  1.76932e+01 -2.43687e+01 
 8.24900e+00 -3.47990e-03  8.41380e-03 -1.34086e-01 -3.70064e-01  1.72726e-01  6.70039e-01  9.84108e-01  1.04767e-01  1.02205e+00  1.02416e+00  1.28169e+00 -5.06458e+00  7.03459e+00 -6.54583e+00 -1.56583e+01 -1.11100e+01  1.76942e+01 -2.43681e+01 
 8.25000e+00 -3.48290e-03  8.41272e-03 -1.24590e-01 -3.73167e-01  1.65480e-01  6.72170e-01  9.83440e-01  1.11046e-01  1.01843e+00  1.02797e+00  1.28434e+00 -5.06389e+00  7.03598e+00 -6.54436e+00 -1.56575e+01 -1.11112e+01  1.76951e+01 -2.43674e+01 
 8.25100e+00 -3.48590e-03  8.41163e-03 -1.15020e-01 -3.76035e-01  1.58213e-01  6.74220e-01  9.82731e-01  1.17320e-01  1.01478e+00  1.03177e+00  1.28700e+00 -5.06320e+00  7.03738e+00 -6.54289e+00 -1.56567e+01 -1.11124e+01  1.76960e+01 -2.43667e+01 
 8.25200e+00 -3.48889e-03  8.41055e-03 -1.05381e-01 -3.78666e-01  1.50927e-01  6.76189e-01  9.81983e-01  1.23590e-01  1.01113e+00  1.03556e+00  1.28965e+00 -5.06252e+00  7.03877e+00 -6.54142e+00 -1.56558e+01 -1.11135e+01  1.76969e+01 -2.43660e+01 
 8.25300e+00 -3.49189e-03  8.40946e-03 -9.56789e-02 -3.81060e-01  1.43621e-01  6.78075e-01  9.81195e-01  1.29856e-01  1.00746e+00  1.03934e+00  1.29231e+00 -5.06182e+00  7.04016e+00 -6.53995e+00 -1.56550e+01 -1.11147e+01  1.76979e+01 -2.43654e+01 
 8.25400e+00 -3.49488e-03  8.40837e-03 -8.59204e-02 -3.83213e-01  1.36297e-01  6.79879e-01  9.80368e-01  1.36116e-01  1.00378e+00  1.04310e+00  1.29496e+00 -5.06113e+00  7.04155e+00 -6.53848e+00 -1.56542e+01 -1.11159e+01  1.76988e+01 -2.43647e+01 
 8.25500e+00 -3.49788e-03  8.40728e-03 -7.61112e-02 -3.85125e-01  1.28956e-01  6.81602e-01  9.79500e-01  1.42371e-01  1.00009e+00  1.04685e+00  1.29761e+00 -5.06044e+00  7.04295e+00 -6.53701e+00 -1.56533e+01 -1.11170e+01  1.76997e+01 -2.43640e+01 
 8.25600e+00 -3.50087e-03  8.40618e-03 -6.62572e-02 -3.86795e-01  1.21599e-01  6.83242e-01  9.78593e-01  1.48621e-01  9.96383e-01  1.05058e+00  1.30027e+00 -5.05974e+00  7.04434e+00 -6.53554e+00 -1.56525e+01 -1.11182e+01  1.77007e+01 -2.43634e+01 
 8.25700e+00 -3.50386e-03  8.40509e-03 -5.63645e-02 -3.88221e-01  1.14227e-01  6.84799e-01  9.77646e-01  1.54866e-01  9.92663e-01  1.05430e+00  1.30292e+00 -5.05905e+00  7.04573e+00 -6.53407e+00 -1.56517e+01 -1.11194e+01  1.77016e+01 -2.43627e+01 
 8.25800e+00 -3.50685e-03  8.40400e-03 -4.64393e-02 -3.89403e-01  1.06841e-01  6.86274e-01  9.76659e-01  1.61104e-01  9.88930e-01  1.05801e+00  1.30557e+00 -5.05835e+00  7.04712e+00 -6.53260e+00 -1.56508e+01 -1.11206e+01  1.77025e+01 -2.43620e+01 
 8.25900e+00 -3.50985e-03  8.40290e-03 -3.64876e-02 -3.90340e-01  9.94405e-02  6.87666e-01  9.75633e-01  1.67336e-01  9.85185e-01  1.06170e+00  1.30822e+00 -5.05765e+00  7.04851e+00 -6.53113e+00 -1.56500e+01 -1.11217e+01  1.77034e+01 -2.43613e+01 
 8.26000e+00 -3.51284e-03  8.40180e-03 -2.65156e-02 -3.91031e-01  9.20278e-02  6.88976e-01  9.74567e-01  1.73562e-01  9.81426e-01  1.06538e+00  1.31088e+00 -5.05695e+00  7.04991e+00 -6.52965e+00 -1.56492e+01 -1.11229e+01  1.77044e+01 -2.43607e+01 
 8.26100e+00 -3.51583e-03  8.40071e-03 -1.65294e-02 -3.91476e-01  8.46036e-02  6.90203e-01  9.73461e-01  1.79781e-01  9.77654e-01  1.06904e+00  1.31353e+00 -5.05625e+00  7.05130e+00 -6.52818e+00 -1.56483e+01 -1.11241e+01  1.77053e+01 -2.43600e+01 
 8.26200e+00 -3.51882e-03  8.39961e-03 -6.53516e-03 -3.91674e-01  7.71687e-02  6.91347e-01  9.72316e-01  1.85993e-01  9.73869e-01  1.07269e+00  1.31618e+00 -5.05555e+00  7.05269e+00 -6.52671e+00 -1.56475e+01 -1.11252e+01  1.77062e+01 -2.43593e+01 
 8.26300e+00 -3.52181e-03  8.39851e-03  3.46092e-03 -3.91626e-01  6.97240e-02  6.92408e-01  9.71132e-01  1.92198e-01  9.70072e-01  1.07633e+00  1.31883e+00 -5.05484e+00  7.05408e+00 -6.52524e+00 -1.56467e+01 -1.11264e+01  1.77072e+01 -2.43587e+01 
 8.26400e+00 -3.52480e-03  8.39741e-03  1.34527e-02 -3.91331e-01  6.22703e-02  6.93386e-01  9.69908e-01  1.98395e-01  9.66262e-01  1.07995e+00  1.32148e+00 -5.05414e+00  7.05547e+00 -6.52376e+00 -1.56458e+01 -1.11276e+01  1.77081e+01 -2.43580e+01 
 8.26500e+00 -3.52778e-03  8.39630e-03  2.34340e-02 -3.90789e-01  5.48088e-02  6.94282e-01  9.68644e-01  2.04585e-01  9.62439e-01  1.08356e+00  1.32413e+00 -5.05343e+00  7.05686e+00 -6.52229e+00 -1.56450e+01 -1.11288e+01  1.77090e+01 -2.43573e+01 
 8.26600e+00 -3.53077e-03  8.39520e-03  3.33987e-02 -3.90002e-01  4.73401e-02  6.95094e-01  9.67342e-01  2.10767e-01  9.58604e-01  1.08716e+00  1.32678e+00 -5.05272e+00  7.05824e+00 -6.52081e+00 -1.56442e+01 -1.11299e+01  1.77099e+01 -2.43566e+01 
 8.26700e+00 -3.53376e-03  8.39409e-03  4.33406e-02 -3.88969e-01  3.98653e-02  6.95823e-01  9.66000e-01  2.16941e-01  9.54756e-01  1.09074e+00  1.32943e+00 -5.05201e+00  7.05963e+00 -6.51934e+00 -1.56434e+01 -1.11311e+01  1.77109e+01 -2.43560e+01 
 8.26800e+00 -3.53674e-03  8.39299e-03  5.32537e-02 -3.87691e-01  3.23853e-02  6.96469e-01  9.64619e-01  2.23106e-01  9.50895e-01  1.09431e+00  1.33208e+00 -5.05130e+00  7.06102e+00 -6.51787e+00 -1.56425e+01 -1.11323e+01  1.77118e+01 -2.43553e+01 
 8.26900e+00 -3.53973e-03  8.39188e-03  6.31317e-02 -3.86169e-01  2.49009e-02  6.97032e-01  9.63198e-01  2.29262e-01  9.47022e-01  1.09786e+00  1.33473e+00 -5.05059e+00  7.06241e+00 -6.51639e+00 -1.56417e+01 -1.11334e+01  1.77127e+01 -2.43546e+01 
 8.27000e+00 -3.54272e-03  8.39077e-03  7.29687e-02 -3.84404e-01  1.74131e-02  6.97512e-01  9.61739e-01  2.35410e-01  9.43137e-01  1.10140e+00  1.33738e+00 -5.04987e+00  7.06380e+00 -6.51492e+00 -1.56409e+01 -1.11346e+01  1.77136e+01 -2.43539e+01 
 8.27100e+00 -3.54570e-03  8.38966e-03  8.27586e-02 -3.82397e-01  9.92281e-03  6.97909e-01  9.60240e-01  2.41548e-01  9.39239e-01  1.10492e+00  1.34002e+00 -5.04916e+00  7.06519e+00 -6.51344e+00 -1.56400e+01 -1.11358e+01  1.77146e+01 -2.43533e+01 
 8.27200e+00 -3.54868e-03  8.38855e-03  9.24952e-02 -3.80150e-01  2.43086e-03  6.98223e-01  9.58702e-01  2.47677e-01  9.35329e-01  1.10843e+00  1.34267e+00 -5.04844e+00  7.06657e+00 -6.51197e+00 -1.56392e+01 -1.11369e+01  1.77155e+01 -2.43526e+01 
 8.27300e+00 -3.55167e-03  8.38743e-03  1.02173e-01 -3.77663e-01 -5.06180e-03  6.98455e-01  9.57126e-01  2.53796e-01  9.31407e-01  1.11193e+00  1.34532e+00 -5.04772e+00  7.06796e+00 -6.51049e+00 -1.56384e+01 -1.11381e+01  1.77164e+01 -2.43519e+01 
 8.27400e+00 -3.55465e-03  8.38632e-03  1.11785e-01 -3.74939e-01 -1.25543e-02  6.98603e-01  9.55510e-01  2.59906e-01  9.27472e-01  1.11541e+00  1.34796e+00 -5.04700e+00  7.06935e+00 -6.50901e+00 -1.56375e+01 -1.11393e+01  1.77174e+01 -2.43513e+01 
 8.27500e+00 -3.55763e-03  8.38520e-03  1.21327e-01 -3.71978e-01 -2.00457e-02  6.98668e-01  9.53856e-01  2.66005e-01  9.23525e-01  1.11887e+00  1.35061e+00 -5.04628e+00  7.07073e+00 -6.50754e+00 -1.56367e+01 -1.11405e+01  1.77183e+01 -2.43506e+01 
 8.27600e+00 -3.56062e-03  8.38409e-03  1.30791e-01 -3.68784e-01 -2.75351e-02  6.98651e-01  9.52163e-01  2.72094e-01  9.19567e-01  1.12233e+00  1.35326e+00 -5.04556e+00  7.07212e+00 -6.50606e+00 -1.56359e+01 -1.11416e+01  1.77192e+01 -2.43499e+01 
 8.27700e+00 -3.56360e-03  8.38297e-03  1.40173e-01 -3.65357e-01 -3.50217e-02  6.98550e-01  9.50431e-01  2.78172e-01  9.15596e-01  1.12576e+00  1.35590e+00 -5.04483e+00  7.07350e+00 -6.50458e+00 -1.56350e+01 -1.11428e+01  1.77201e+01 -2.43492e+01 
 8.27800e+00 -3.56658e-03  8.38185e-03  1.49467e-01 -3.61701e-01 -4.25044e-02  6.98368e-01  9.48660e-01  2.84239e-01  9.11613e-01  1.12919e+00  1.35855e+00 -5.04411e+00  7.07489e+00 -6.50311e+00 -1.56342e+01 -1.11440e+01  1.77211e+01 -2.43486e+01 
 8.27900e+00 -3.56956e-03  8.38073e-03  1.58667e-01 -3.57817e-01 -4.99826e-02  6.98102e-01  9.46851e-01  2.90294e-01  9.07618e-01  1.13260e+00  1.36119e+00 -5.04338e+00  7.07627e+00 -6.50163e+00 -1.56334e+01 -1.11451e+01  1.77220e+01 -2.43479e+01 
 8.28000e+00 -3.57254e-03  8.37961e-03  1.67767e-01 -3.53709e-01 -5.74551e-02  6.97755e-01  9.45004e-01  2.96339e-01  9.03612e-01  1.13599e+00  1.36384e+00 -5.04265e+00  7.07766e+00 -6.50015e+00 -1.56325e+01 -1.11463e+01  1.77229e+01 -2.43472e+01 
 8.28100e+00 -3.57552e-03  8.37849e-03  1.76761e-01 -3.49378e-01 -6.49213e-02  6.97325e-01  9.43118e-01  3.02372e-01  8.99593e-01  1.13937e+00  1.36648e+00 -5.04192e+00  7.07904e+00 -6.49867e+00 -1.56317e+01 -1.11475e+01  1.77238e+01 -2.43466e+01 
 8.28200e+00 -3.57849e-03  8.37736e-03  1.85645e-01 -3.44827e-01 -7.23801e-02  6.96812e-01  9.41193e-01  3.08393e-01  8.95563e-01  1.14273e+00  1.36913e+00 -5.04119e+00  7.08043e+00 -6.49719e+00 -1.56309e+01 -1.11486e+01  1.77248e+01 -2.43459e+01 
 8.28300e+00 -3.58147e-03  8.37624e-03  1.94413e-01 -3.40060e-01 -7.98307e-02  6.96218e-01  9.39230e-01  3.14401e-01  8.91521e-01  1.14608e+00  1.37177e+00 -5.04046e+00  7.08181e+00 -6.49572e+00 -1.56300e+01 -1.11498e+01  1.77257e+01 -2.43452e+01 
 8.28400e+00 -3.58445e-03  8.37511e-03  2.03060e-01 -3.35079e-01 -8.72723e-02  6.95542e-01  9.37230e-01  3.20398e-01  8.87468e-01  1.14942e+00  1.37441e+00 -5.03973e+00  7.08319e+00 -6.49424e+00 -1.56292e+01 -1.11510e+01  1.77266e+01 -2.43445e+01 
 8.28500e+00 -3.58743e-03  8.37399e-03  2.11579e-01 -3.29887e-01 -9.47039e-02  6.94784e-01  9.35190e-01  3.26381e-01  8.83403e-01  1.15274e+00  1.37705e+00 -5.03899e+00  7.08458e+00 -6.49276e+00 -1.56284e+01 -1.11522e+01  1.77276e+01 -2.43439e+01 
 8.28600e+00 -3.59040e-03  8.37286e-03  2.19967e-01 -3.24488e-01 -1.02125e-01  6.93944e-01  9.33113e-01  3.32352e-01  8.79326e-01  1.15604e+00  1.37970e+00 -5.03825e+00  7.08596e+00 -6.49128e+00 -1.56275e+01 -1.11533e+01  1.77285e+01 -2.43432e+01 
 8.28700e+00 -3.59338e-03  8.37173e-03  2.28218e-01 -3.18886e-01 -1.09534e-01  6.93023e-01  9.30998e-01  3.38310e-01  8.75238e-01  1.15933e+00  1.38234e+00 -5.03752e+00  7.08734e+00 -6.48980e+00 -1.56267e+01 -1.11545e+01  1.77294e+01 -2.43425e+01 
 8.28800e+00 -3.59635e-03  8.37060e-03  2.36327e-01 -3.13083e-01 -1.16930e-01  6.92020e-01  9.28845e-01  3.44254e-01  8.71138e-01  1.16261e+00  1.38498e+00 -5.03678e+00  7.08872e+00 -6.48832e+00 -1.56259e+01 -1.11557e+01  1.77303e+01 -2.43418e+01 
