# Running gravitational simulaition with N = 2 bodies
#  m_1 = 1.9885e+30  m_2 = 5.9722e+24
# t  x_1  y_1  x_2  y_2
 0.00000e+00  3.00337e-06 -2.69681e-16 -1.00000e+00  8.97929e-11 
 2.54000e-02  2.96520e-06  4.77287e-07 -9.87292e-01 -1.58917e-01 
 2.55000e-02  2.96490e-06  4.79150e-07 -9.87192e-01 -1.59537e-01 
 2.56000e-02  2.96460e-06  4.81012e-07 -9.87092e-01 -1.60158e-01 
 2.57000e-02  2.96430e-06  4.82875e-07 -9.86991e-01 -1.60778e-01 
 2.58000e-02  2.96399e-06  4.84737e-07 -9.86889e-01 -1.61398e-01 
 2.59000e-02  2.96369e-06  4.86600e-07 -9.86788e-01 -1.62018e-01 
 2.60000e-02  2.96338e-06  4.88462e-07 -9.86686e-01 -1.62638e-01 
 2.61000e-02  2.96307e-06  4.90324e-07 -9.86584e-01 -1.63258e-01 
 2.62000e-02  2.96277e-06  4.92185e-07 -9.86481e-01 -1.63878e-01 
 2.63000e-02  2.96246e-06  4.94047e-07 -9.86378e-01 -1.64498e-01 
 2.64000e-02  2.96215e-06  4.95908e-07 -9.86274e-01 -1.65117e-01 
 2.65000e-02  2.96183e-06  4.97769e-07 -9.86170e-01 -1.65737e-01 
 2.66000e-02  2.96152e-06  4.99630e-07 -9.86066e-01 -1.66357e-01 
 2.67000e-02  2.96121e-06  5.01491e-07 -9.85961e-01 -1.66976e-01 
 2.68000e-02  2.96089e-06  5.03351e-07 -9.85856e-01 -1.67596e-01 
 2.69000e-02  2.96057e-06  5.05211e-07 -9.85750e-01 -1.68215e-01 
 2.70000e-02  2.96025e-06  5.07072e-07 -9.85645e-01 -1.68834e-01 
 2.71000e-02  2.95994e-06  5.08931e-07 -9.85538e-01 -1.69454e-01 
 2.72000e-02  2.95962e-06  5.10791e-07 -9.85432e-01 -1.70073e-01 
 2.73000e-02  2.95929e-06  5.12651e-07 -9.85325e-01 -1.70692e-01 
 2.74000e-02  2.95897e-06  5.14510e-07 -9.85217e-01 -1.71311e-01 
 2.75000e-02  2.95865e-06  5.16369e-07 -9.85109e-01 -1.71930e-01 
 2.76000e-02  2.95832e-06  5.18228e-07 -9.85001e-01 -1.72549e-01 
 2.77000e-02  2.95800e-06  5.20087e-07 -9.84892e-01 -1.73168e-01 
 2.78000e-02  2.95767e-06  5.21945e-07 -9.84783e-01 -1.73786e-01 
 2.79000e-02  2.95734e-06  5.23803e-07 -9.84674e-01 -1.74405e-01 
 2.80000e-02  2.95701e-06  5.25661e-07 -9.84564e-01 -1.75024e-01 
 2.81000e-02  2.95668e-06  5.27519e-07 -9.84454e-01 -1.75642e-01 
 2.82000e-02  2.95635e-06  5.29377e-07 -9.84344e-01 -1.76261e-01 
 2.83000e-02  2.95601e-06  5.31234e-07 -9.84233e-01 -1.76879e-01 
 2.84000e-02  2.95568e-06  5.33092e-07 -9.84121e-01 -1.77498e-01 
 2.85000e-02  2.95534e-06  5.34949e-07 -9.84010e-01 -1.78116e-01 
 2.86000e-02  2.95501e-06  5.36805e-07 -9.83897e-01 -1.78734e-01 
 2.87000e-02  2.95467e-06  5.38662e-07 -9.83785e-01 -1.79353e-01 
 2.88000e-02  2.95433e-06  5.40518e-07 -9.83672e-01 -1.79971e-01 
 2.89000e-02  2.95399e-06  5.42374e-07 -9.83559e-01 -1.80589e-01 
 2.90000e-02  2.95365e-06  5.44230e-07 -9.83445e-01 -1.81207e-01 
 2.91000e-02  2.95331e-06  5.46086e-07 -9.83331e-01 -1.81824e-01 
 2.92000e-02  2.95296e-06  5.47942e-07 -9.83217e-01 -1.82442e-01 
 2.93000e-02  2.95262e-06  5.49797e-07 -9.83102e-01 -1.83060e-01 
 2.94000e-02  2.95227e-06  5.51652e-07 -9.82987e-01 -1.83678e-01 
 2.95000e-02  2.95192e-06  5.53507e-07 -9.82871e-01 -1.84295e-01 
 2.96000e-02  2.95158e-06  5.55362e-07 -9.82755e-01 -1.84913e-01 
 2.97000e-02  2.95123e-06  5.57216e-07 -9.82639e-01 -1.85530e-01 
 2.98000e-02  2.95088e-06  5.59070e-07 -9.82522e-01 -1.86148e-01 
 2.99000e-02  2.95052e-06  5.60924e-07 -9.82405e-01 -1.86765e-01 
 3.00000e-02  2.95017e-06  5.62778e-07 -9.82287e-01 -1.87382e-01 
