-2.286387e+00 -1.190589e+00 1.637894e-01 6.969644e-01 4.221237e+00 9.535531e-01 3.988697e+00 5.609627e+00 
-2.268076e+00 -1.250684e+00 1.491883e-01 7.387900e-01 4.214166e+00 9.899587e-01 3.930311e+00 5.631882e+00 
-2.248602e+00 -1.309886e+00 1.339510e-01 7.797932e-01 4.206046e+00 1.026227e+00 3.871632e+00 5.653452e+00 
-2.228134e+00 -1.367864e+00 1.182159e-01 8.197441e-01 4.196933e+00 1.062156e+00 3.812988e+00 5.674217e+00 
-2.206497e+00 -1.425249e+00 1.018575e-01 8.590758e-01 4.186732e+00 1.098142e+00 3.753735e+00 5.694399e+00 
-2.183850e+00 -1.481711e+00 8.500807e-02 8.975592e-01 4.175493e+00 1.133983e+00 3.694199e+00 5.713875e+00 
-2.160239e+00 -1.537245e+00 6.771307e-02 9.351906e-01 4.163221e+00 1.169675e+00 3.634383e+00 5.732638e+00 
-2.135710e+00 -1.591847e+00 5.001619e-02 9.719681e-01 4.149918e+00 1.205215e+00 3.574289e+00 5.750682e+00 
-2.110307e+00 -1.645516e+00 3.195949e-02 1.007892e+00 4.135589e+00 1.240602e+00 3.513922e+00 5.767999e+00 
-2.084219e+00 -1.697965e+00 1.368516e-02 1.042774e+00 4.120322e+00 1.275637e+00 3.453618e+00 5.784492e+00 
-2.057196e+00 -1.749774e+00 -4.970130e-03 1.077001e+00 4.103954e+00 1.310705e+00 3.392714e+00 5.800338e+00 
-2.029420e+00 -1.800655e+00 -2.386908e-02 1.110385e+00 4.086566e+00 1.345608e+00 3.331546e+00 5.815435e+00 
-2.000927e+00 -1.850610e+00 -4.297606e-02 1.142930e+00 4.068162e+00 1.380342e+00 3.270117e+00 5.829777e+00 
-1.971751e+00 -1.899645e+00 -6.225700e-02 1.174643e+00 4.048744e+00 1.414904e+00 3.208430e+00 5.843355e+00 
-1.942093e+00 -1.947502e+00 -8.157220e-02 1.205364e+00 4.028428e+00 1.449101e+00 3.146829e+00 5.856094e+00 
-1.911656e+00 -1.994717e+00 -1.011040e-01 1.235440e+00 4.006992e+00 1.483307e+00 3.084637e+00 5.868126e+00 
-1.880633e+00 -2.041030e+00 -1.207162e-01 1.264709e+00 3.984545e+00 1.517327e+00 3.022197e+00 5.879372e+00 
